Company,Company Type,"Invests in(Preseed, Seed, Series A ...)",Company Thesis,Sector,Cheque Size,Website,Company Linkedin,Notes,Investment Criteria (evaluation),Process / Extra Notes,Detailed Writeup (~200 words),Data Confidence,India relevance,Source,Wave,Status
Faering Capital Growth,PE,"Series B, Series C+",,,,https://faeringcapital.com,,"SEBI AIF2; regs: IN/AIF1/25-26/1886, IN/AIF2/21-22/0906, IN/AIF2/21-22/0921",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
FBC Fund,VC,"Seed, Series A",,,,https://fbcfund.com,,SEBI AIF1; regs: IN/AIF1/21-22/0954,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Finvolve Angel,Angel,"Pre-Seed, Seed",,,,https://indiaaccelerator.co,,"SEBI AIF1; regs: IN/AIF1/22-23/1130, IN/AIF1/24-25/1537",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Fireside Ventures Investment,VC,"Seed, Series A",,,,https://firesideventures.com,,"SEBI AIF1; regs: IN/AIF1/18-19/0645, IN/AIF2/21-22/1018, IN/AIF2/25-26/1804",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
First And Fast Capital,VC,"Seed, Series A",,,,https://firstandfast.vc,,SEBI AIF1; regs: IN/AIF1/26-27/2266,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
First Assetz SME,VC,"Seed, Series A",,,,https://firstassetz.com,,SEBI AIF1; regs: IN/AIF1/26-27/2195,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
FirstPort Capital,VC,"Seed, Series A",,,,https://ipventures.in,,"SEBI AIF1; regs: IN/AIF1/21-22/0874, IN/AIF2/22-23/1065",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
FirstPort Capital Fund B,VC,"Seed, Series A",,,,https://firstport.vc,,SEBI AIF1; regs: IN/AIF1/24-25/1684,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Fluid Ventures,VC,"Seed, Series A",,,,https://fluidvc.in,,"SEBI AIF1; regs: IN/AIF1/19-20/0780, IN/AIF1/22-23/1100",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Force Ventures,VC,"Seed, Series A",,,,https://forceventures.in,,SEBI AIF1; regs: IN/AIF1/23-24/1334,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Fortius,VC,"Seed, Series A",,,,https://inventusindia.com,,SEBI AIF1; regs: IN/AIF1/17-18/0500,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Four U Fund,VC,"Seed, Series A",,,,https://4uvc.com,,SEBI AIF1; regs: IN/AIF1/25-26/1841,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Fundalogical Ventures Investment,VC,"Seed, Series A",,,,https://fundalogical.com,,SEBI AIF2; regs: IN/AIF2/23-24/1356,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Fundamental Ventures,VC,"Seed, Series A",,,,https://fundamentalvc.in,,SEBI AIF1; regs: IN/AIF1/21-22/1019,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Gaja Capital India,VC,"Seed, Series A",,,,https://gajacapital.com,,SEBI AIF1; regs: IN/AIF1/25-26/1904,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Gemba Capital,VC,"Seed, Series A",,,,https://gembacapital.in,,"SEBI AIF1; regs: IN/AIF1/21-22/0884, IN/AIF1/24-25/1579",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Getfive Opportunity Fund,VC,"Seed, Series A",,,,https://getfive.in,,SEBI AIF1; regs: IN/AIF1/24-25/1668,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
GHL India Ventures,VC,"Seed, Series A",,,,https://watermountventures.com,,SEBI AIF2; regs: IN/AIF2/24-25/1517,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Gnancircle Investment,VC,"Seed, Series A",,,,https://gnancircle.com,,SEBI AIF1; regs: IN/AIF1/25-26/2090,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Golden Sparrow Growth India,VC,"Seed, Series A",,,,https://orim.in,,SEBI AIF1; regs: IN/AIF1/24-25/1754,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Grand Anicut,VC,"Seed, Series A",,,,https://anicutcapital.com,,"SEBI AIF1; regs: IN/AIF1/22-23/1048, IN/AIF1/25-26/2017",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Green Marble Venture Capital Fund,VC,"Seed, Series A",,,,https://greenmarble.vc,,SEBI AIF2; regs: IN/AIF2/25-26/2071,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Growthally Capital,VC,"Seed, Series A",,,,https://growthally.org,,SEBI AIF1; regs: IN/AIF1/25-26/1984,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
GrowthCap Ventures AIF,PE,"Series B, Series C+",,,,https://growthcap.vc,,SEBI AIF2; regs: IN/AIF2/23-24/1301,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
GrowX Ventures Angel,Angel,"Pre-Seed, Seed",,,,https://growx.vc,,SEBI AIF1; regs: IN/AIF1/26-27/2190,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Merak Ventures,VC,"Seed, Series A",,,,https://growxventures.com,,"SEBI AIF1; regs: IN/AIF1/23-24/1262, IN/AIF2/18-19/0587",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Gruhas Collective Consumer Fund,VC,"Seed, Series A",,,,https://collectiveartists.com,,SEBI AIF2; regs: IN/AIF2/23-24/1400,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
GVFL Prarambh Fund,VC,"Seed, Series A",,,,https://gvfl.com,,"SEBI AIF1; regs: IN/AIF1/23-24/1425, IN/AIF1/24-25/1491, IN/AIF1/25-26/2005 (+3 schemes)",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Hegd Growth Equity Fund,PE,"Series B, Series C+",,,,https://hegdinvst.com,,SEBI AIF2; regs: IN/AIF2/25-26/2032,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Hem Angel Fund,Angel,"Pre-Seed, Seed",,,,https://hemsecurities.com,,SEBI AIF1; regs: IN/AIF1/24-25/1528,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
HPCL Startup Fund,VC,"Seed, Series A",,,,https://hpcl.in,,SEBI AIF1; regs: IN/AIF1/25-26/1822,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Huddle Ventures VC Fund,VC,"Seed, Series A",,,,https://huddleventures.vc,,SEBI AIF2; regs: IN/AIF2/25-26/1995,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Hyderabad Angels,Angel,"Pre-Seed, Seed",,,,https://hyderabadangels.in,,SEBI AIF1; regs: IN/AIF1/23-24/1325,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Ian Capital,VC,"Seed, Series A",,,,https://indianangelnetwork.com,,SEBI AIF1; regs: IN/AIF1/20-21/0862,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Ikp Venture,VC,"Seed, Series A",,,,https://ikpimc.in,,SEBI AIF1; regs: IN/AIF1/18-19/0632,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Impact Innovation,VC,"Seed, Series A",,,,https://valorium.in,,SEBI AIF2; regs: IN/AIF2/26-27/2237,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Incred Ventures India Angel Fund,Angel,"Pre-Seed, Seed",,,,https://incred.com,,SEBI AIF1; regs: IN/AIF1/23-24/1261,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Incube8 Ventures Fund,VC,"Seed, Series A",,,,https://incube8.vc,,SEBI AIF2; regs: IN/AIF2/26-27/2269,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
India Advantage Fund S3,VC,"Seed, Series A",,,,https://iciciventure.com,,SEBI AIF1; regs: IN/AIF1/25-26/1893,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
India Discovery Fund,VC,"Seed, Series A",,,,https://35northventures.com,,"SEBI AIF1; regs: IN/AIF1/20-21/0848, IN/AIF1/24-25/1510",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
India Sme Growth Fund,VC,"Seed, Series A",,,,https://systematixgroup.in,,SEBI AIF1; regs: IN/AIF1/18-19/0608,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Indianivesh Venture Capital Fund,VC,"Seed, Series A",,,,https://firstbridgefund.com,,SEBI AIF1; regs: IN/AIF1/25-26/1856,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Induckt Vision One,VC,"Seed, Series A",,,,https://inducktvc.com,,SEBI AIF1; regs: IN/AIF1/23-24/1320,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Indusbridge Ventures,VC,"Seed, Series A",,,,https://indusbridgeventures.com,,SEBI AIF2; regs: IN/AIF2/24-25/1682,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Infinyte Club Angel Fund,Angel,"Pre-Seed, Seed",,,,https://infinyte.club,,SEBI AIF1; regs: IN/AIF1/23-24/1458,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Inflexor Ventures,VC,"Seed, Series A",,,,https://inflexor.vc,,"SEBI AIF1; regs: IN/AIF1/19-20/0763, IN/AIF1/24-25/1487",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Info Edge Venture Fund,VC,"Seed, Series A",,,,https://naukri.com,,SEBI AIF2; regs: IN/AIF2/19-20/0761,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Infrastructure Yield,VC,"Seed, Series A",,,,https://edelweissalts.com,,SEBI AIF1; regs: IN/AIF1/21-22/0975,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
InterGlobe Aviation Ventures,VC,"Seed, Series A",,,,https://goindigo.in,,SEBI AIF2; regs: IN/AIF2/24-25/1569,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Invstt,VC,"Seed, Series A",,,,https://wefounderscircle.com,,SEBI AIF1; regs: IN/AIF1/22-23/1126,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
IQ Startup,VC,"Seed, Series A",,,,https://indiaquotient.in,,"SEBI AIF2; regs: IN/AIF2/21-22/0882, IN/AIF2/23-24/1371",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Ironclad Ventures Af,VC,"Seed, Series A",,,,https://ironcladamc.com,,SEBI AIF1; regs: IN/AIF1/25-26/1899,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
ISF Special Opportunity Fund,VC,"Seed, Series A",,,,https://indianstartupfactory.com,,SEBI AIF1; regs: IN/AIF1/18-19/0575,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Ivycap Ventures,VC,"Seed, Series A",,,,https://ivycapventures.com,,"SEBI AIF2; regs: IN/AIF2/18-19/0564, IN/AIF2/26-27/2243",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
IXP Lifesciences Catalyst Fund,VC,"Seed, Series A",,,,https://ixplifesciences.com,,SEBI AIF1; regs: IN/AIF1/24-25/1664,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
J4S Venture Fund,VC,"Seed, Series A",,,,https://j4salliance.com,,SEBI AIF1; regs: IN/AIF1/24-25/1533,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Jamwant Ventures,VC,"Seed, Series A",,,,https://jamwantventures.com,,SEBI AIF2; regs: IN/AIF2/26-27/2132,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
JSW Ventures,VC,"Seed, Series A",,,,https://jsw.in,,SEBI AIF2; regs: IN/AIF2/19-20/0714,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
July Ventures Fund,VC,"Seed, Series A",,,,https://julyventures.com,,"SEBI AIF1; regs: IN/AIF1/20-21/0865, IN/AIF2/23-24/1387",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Kerala Innovation Fund,VC,"Seed, Series A",,,,https://kifml.com,,SEBI AIF2; regs: IN/AIF2/24-25/1522,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Kitven 4 Avgc,VC,"Seed, Series A",,,,https://kitven.com,,SEBI AIF1; regs: IN/AIF1/18-19/0555,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Klarus Capital Fund,VC,"Seed, Series A",,,,https://krystalvs.com,,SEBI AIF1; regs: IN/AIF1/25-26/1959,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Kotak India Venture,VC,"Seed, Series A",,,,https://kotak.com,,SEBI AIF1; regs: IN/AIF1/25-26/1884,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Lavni Ventures,VC,"Seed, Series A",,,,https://lavni.co.in,,SEBI AIF2; regs: IN/AIF2/24-25/1623,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Lc Venture Fund,VC,"Seed, Series A",,,,https://lc-reit.com,,SEBI AIF2; regs: IN/AIF2/22-23/1110,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Lead Angels Fund,Angel,"Pre-Seed, Seed",,,,https://leadangels.in,,SEBI AIF1; regs: IN/AIF1/21-22/0936,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
LICHFL Fund,VC,"Seed, Series A",,,,https://lichflamc.com,,SEBI AIF1; regs: IN/AIF1/25-26/1941,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Logos India Logistics Venture Fund,VC,"Seed, Series A",,,,https://assetzproperty.com,,SEBI AIF2; regs: IN/AIF2/17-18/0523,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Lok Capital Growth,PE,"Series B, Series C+",,,,https://lokcapital.com,,SEBI AIF2; regs: IN/AIF2/19-20/0762,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Long View Ventures,VC,"Seed, Series A",,,,https://longview-ventures.com,,SEBI AIF1; regs: IN/AIF1/23-24/1412,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Magnifiq Capital,VC,"Seed, Series A",,,,https://magnifiqsecurities.com,,SEBI AIF1; regs: IN/AIF1/22-23/1240,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Maharashtra Defence and Aerospace Venture Fund,VC,"Seed, Series A",,,,https://idbicapital.com,,"SEBI AIF2; regs: IN/AIF1/22-23/1118, IN/AIF2/18-19/0578",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Makia Capital,VC,"Seed, Series A",,,,https://makiacapital.com,,SEBI AIF1; regs: IN/AIF1/24-25/1666,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mastermind Jpin Capital Partners Fund,VC,"Seed, Series A",,,,https://mastermindfinance.com,,SEBI AIF1; regs: IN/AIF1/21-22/0931,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mavenark Credit and Growth Fund,PE,"Series B, Series C+",,,,https://mavenark.co.in,,SEBI AIF2; regs: IN/AIF2/24-25/1699,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mcats,VC,"Seed, Series A",,,,https://marwaricatalysts.com,,SEBI AIF1; regs: IN/AIF1/23-24/1476,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mela Ventures,VC,"Seed, Series A",,,,https://melaventures.in,,"SEBI AIF2; regs: IN/AIF2/20-21/0801, IN/AIF2/25-26/1948",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Menterra Social Impact Fund 3,VC,"Seed, Series A",,,,https://menterra.com,,"SEBI AIF1; regs: IN/AIF1/19-20/0694, IN/AIF1/25-26/1980",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Meridian Health Care Fund,VC,"Seed, Series A",,,,https://gabgd.com,,SEBI AIF1; regs: IN/AIF1/25-26/1991,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Merisis Venture Partners Fund,VC,"Seed, Series A",,,,https://merisis.in,,SEBI AIF1; regs: IN/AIF1/21-22/0902,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mirae Asset Venture Opportunity,VC,"Seed, Series A",,,,https://miraeasset.com,,SEBI AIF2; regs: IN/AIF2/19-20/0764,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Moneyplants Capital,VC,"Seed, Series A",,,,https://artharich.in,,SEBI AIF1; regs: IN/AIF1/23-24/1443,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Morphosis Venture Capital,VC,"Seed, Series A",,,,https://morphosisvc.in,,SEBI AIF1; regs: IN/AIF1/23-24/1395,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Mount Judi India Micro Fund,VC,"Seed, Series A",,,,https://mountjudi.com,,SEBI AIF1; regs: IN/AIF1/22-23/1068,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Multiply Ventures,VC,"Seed, Series A",,,,https://multiplyventures.com,,"SEBI AIF2; regs: IN/AIF1/19-20/0778, IN/AIF2/25-26/1954",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
NanoPocket Ventures Fund,VC,"Seed, Series A",,,,https://elp-in.com,,"SEBI AIF1; regs: IN/AIF1/26-27/2126, IN/AIF1/26-27/2220",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Navam Venture,VC,"Seed, Series A",,,,https://navamcapital.com,,SEBI AIF2; regs: IN/AIF2/22-23/1244,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Naya Ventures India,VC,"Seed, Series A",,,,https://nayaventures.com,,SEBI AIF2; regs: IN/AIF2/20-21/0819,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Negen Startup Opportunities Angel Fund,Angel,"Pre-Seed, Seed",,,,https://negencapital.com,,SEBI AIF1; regs: IN/AIF1/23-24/1264,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
New Leaf India Consumer Fund,VC,"Seed, Series A",,,,https://newleafia.com,,SEBI AIF2; regs: IN/AIF2/20-21/0800,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
Nilacap Venture,VC,"Seed, Series A",,,,https://nilacap.com,,SEBI AIF2; regs: IN/AIF2/24-25/1641,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
NRL iDEATION Angel Fund,Angel,"Pre-Seed, Seed",,,,https://nedfi.com,,SEBI AIF1; regs: IN/AIF1/23-24/1273,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
NSIC Venture Capital Fund Limited,VC,"Seed, Series A",,,,https://nvcfl.co.in,,SEBI AIF2; regs: IN/AIF2/21-22/0924,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
OnePoint44,VC,"Seed, Series A",,,,https://onepoint44.com,,SEBI AIF1; regs: IN/AIF1/26-27/2148,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,approved_high
